painting,paintingLabel,depicted,depictedLabel,common,inception,countryLabel,iso
http://www.wikidata.org/entity/Q27039164,Two Monkeys Stealing Fruit from a Basket,http://www.wikidata.org/entity/Q13202263,peach,,1625-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27104519,"Cheesestack with knife, shrimps, crawfish, glass of wine and bread",http://www.wikidata.org/entity/Q7504001,shrimp and prawn as food,,1615-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27310042,Q27310042,http://www.wikidata.org/entity/Q3314483,fruit,,,Belgium,BEL
http://www.wikidata.org/entity/Q27033081,Basket of Flowers,http://www.wikidata.org/entity/Q157503,Fritillaria,fritillary,1615-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27058625,"Fruit and Vegetables with a Monkey, Parrot and Squirrel",http://www.wikidata.org/entity/Q5339237,gourd,,1625-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27104448,Still Life of Fish and Lemons,http://www.wikidata.org/entity/Q1093742,lemon,,1700-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27033081,Basket of Flowers,http://www.wikidata.org/entity/Q156921,Centaurea cyanus,Cornflower,1615-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27033081,Basket of Flowers,http://www.wikidata.org/entity/Q147295,Cyclamen,cyclamen,1615-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27182042,Trompe-l'œil with Coins on the Top of a Guéridon,http://www.wikidata.org/entity/Q81025,feather,,1810-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q27039164,Two Monkeys Stealing Fruit from a Basket,http://www.wikidata.org/entity/Q130693,porcelain,,1625-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27033081,Basket of Flowers,http://www.wikidata.org/entity/Q147295,Cyclamen,Sowbread,1615-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27502691,Working Casket,http://www.wikidata.org/entity/Q1391831,thread,,1915-01-01T00:00:00Z,Russia,RUS
http://www.wikidata.org/entity/Q27182042,Trompe-l'œil with Coins on the Top of a Guéridon,http://www.wikidata.org/entity/Q32489,knife,,1810-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q27104519,"Cheesestack with knife, shrimps, crawfish, glass of wine and bread",http://www.wikidata.org/entity/Q34172,butter,,1615-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27058625,"Fruit and Vegetables with a Monkey, Parrot and Squirrel",http://www.wikidata.org/entity/Q13222088,pomegranate,,1625-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27184551,"Still-life with a Guitar, a Newspaper, a Glass, and an Ace of Clubs",http://www.wikidata.org/entity/Q81727,cup,,1914-01-01T00:00:00Z,Spain,ESP
http://www.wikidata.org/entity/Q27039164,Two Monkeys Stealing Fruit from a Basket,http://www.wikidata.org/entity/Q1367,monkey,Monkey,1625-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27058625,"Fruit and Vegetables with a Monkey, Parrot and Squirrel",http://www.wikidata.org/entity/Q89,apple,,1625-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27058625,"Fruit and Vegetables with a Monkey, Parrot and Squirrel",http://www.wikidata.org/entity/Q5881191,melon,,1625-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27033081,Basket of Flowers,http://www.wikidata.org/entity/Q16104352,Jonquille,,1615-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27182042,Trompe-l'œil with Coins on the Top of a Guéridon,http://www.wikidata.org/entity/Q11469,glass,,1810-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q27033767,Q27033767,http://www.wikidata.org/entity/Q506,flower,,1928-01-01T00:00:00Z,United Kingdom,GBR
http://www.wikidata.org/entity/Q27104448,Still Life of Fish and Lemons,http://www.wikidata.org/entity/Q152,fish,,1700-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q20267795,Still Life with Fish,http://www.wikidata.org/entity/Q80151,hat,,1878-01-01T00:00:00Z,Denmark,DNK
http://www.wikidata.org/entity/Q27058625,"Fruit and Vegetables with a Monkey, Parrot and Squirrel",http://www.wikidata.org/entity/Q147398,ear,,1625-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27496652,Still life with Green Jug,http://www.wikidata.org/entity/Q2413314,jug,,1913-01-01T00:00:00Z,Russia,RUS
http://www.wikidata.org/entity/Q27039164,Two Monkeys Stealing Fruit from a Basket,http://www.wikidata.org/entity/Q578307,hazelnut,,1625-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27058625,"Fruit and Vegetables with a Monkey, Parrot and Squirrel",http://www.wikidata.org/entity/Q3314483,fruit,,1625-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27058625,"Fruit and Vegetables with a Monkey, Parrot and Squirrel",http://www.wikidata.org/entity/Q38645,watermelon,,1625-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27184551,"Still-life with a Guitar, a Newspaper, a Glass, and an Ace of Clubs",http://www.wikidata.org/entity/Q6607,guitar,,1914-01-01T00:00:00Z,Spain,ESP
http://www.wikidata.org/entity/Q27033081,Basket of Flowers,http://www.wikidata.org/entity/Q11946202,butterfly,,1615-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27058625,"Fruit and Vegetables with a Monkey, Parrot and Squirrel",http://www.wikidata.org/entity/Q15645384,wheat,,1625-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27033081,Basket of Flowers,http://www.wikidata.org/entity/Q34687,Rosa,rose,1615-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27182042,Trompe-l'œil with Coins on the Top of a Guéridon,http://www.wikidata.org/entity/Q715909,Louis-Léopold Boilly,,1810-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q27058625,"Fruit and Vegetables with a Monkey, Parrot and Squirrel",http://www.wikidata.org/entity/Q858243,tree squirrel,,1625-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27502691,Working Casket,http://www.wikidata.org/entity/Q639460,casket,,1915-01-01T00:00:00Z,Russia,RUS
http://www.wikidata.org/entity/Q27039164,Two Monkeys Stealing Fruit from a Basket,http://www.wikidata.org/entity/Q89,apple,,1625-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27039164,Two Monkeys Stealing Fruit from a Basket,http://www.wikidata.org/entity/Q14458220,strawberry,,1625-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27033081,Basket of Flowers,http://www.wikidata.org/entity/Q156901,Iris,blackberry-lily,1615-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27033081,Basket of Flowers,http://www.wikidata.org/entity/Q40458125,lily,,1615-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27104519,"Cheesestack with knife, shrimps, crawfish, glass of wine and bread",http://www.wikidata.org/entity/Q1531435,wine glass,,1615-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27039164,Two Monkeys Stealing Fruit from a Basket,http://www.wikidata.org/entity/Q5881191,melon,,1625-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27058625,"Fruit and Vegetables with a Monkey, Parrot and Squirrel",http://www.wikidata.org/entity/Q1367,monkey,Monkey,1625-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27184551,"Still-life with a Guitar, a Newspaper, a Glass, and an Ace of Clubs",http://www.wikidata.org/entity/Q47883,playing card,,1914-01-01T00:00:00Z,Spain,ESP
http://www.wikidata.org/entity/Q27058625,"Fruit and Vegetables with a Monkey, Parrot and Squirrel",http://www.wikidata.org/entity/Q10978,grape,,1625-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27500400,Hairdressing Salon,http://www.wikidata.org/entity/Q506,flower,,1915-01-01T00:00:00Z,Russia,RUS
http://www.wikidata.org/entity/Q27104519,"Cheesestack with knife, shrimps, crawfish, glass of wine and bread",http://www.wikidata.org/entity/Q23004,bread roll,,1615-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27502615,Metronome,http://www.wikidata.org/entity/Q156424,metronome,,1915-01-01T00:00:00Z,Russia,RUS
http://www.wikidata.org/entity/Q27058625,"Fruit and Vegetables with a Monkey, Parrot and Squirrel",http://www.wikidata.org/entity/Q3733836,apricot,,1625-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q20267795,Still Life with Fish,http://www.wikidata.org/entity/Q201097,basket,,1878-01-01T00:00:00Z,Denmark,DNK
http://www.wikidata.org/entity/Q27033081,Basket of Flowers,http://www.wikidata.org/entity/Q156921,Centaurea cyanus,cornflower,1615-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27039164,Two Monkeys Stealing Fruit from a Basket,http://www.wikidata.org/entity/Q3314483,fruit,,1625-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27502691,Working Casket,http://www.wikidata.org/entity/Q40847,scissors,,1915-01-01T00:00:00Z,Russia,RUS
http://www.wikidata.org/entity/Q27182042,Trompe-l'œil with Coins on the Top of a Guéridon,http://www.wikidata.org/entity/Q47883,playing card,,1810-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q27502691,Working Casket,http://www.wikidata.org/entity/Q322483,thimble,,1915-01-01T00:00:00Z,Russia,RUS
http://www.wikidata.org/entity/Q27058625,"Fruit and Vegetables with a Monkey, Parrot and Squirrel",http://www.wikidata.org/entity/Q13099586,pear,,1625-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27184551,"Still-life with a Guitar, a Newspaper, a Glass, and an Ace of Clubs",http://www.wikidata.org/entity/Q11032,newspaper,,1914-01-01T00:00:00Z,Spain,ESP
http://www.wikidata.org/entity/Q27182042,Trompe-l'œil with Coins on the Top of a Guéridon,http://www.wikidata.org/entity/Q2866250,ace of diamonds,,1810-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q27058625,"Fruit and Vegetables with a Monkey, Parrot and Squirrel",http://www.wikidata.org/entity/Q2746643,fig,,1625-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27285230,Q27285230,http://www.wikidata.org/entity/Q3314483,fruit,,,Belgium,BEL
http://www.wikidata.org/entity/Q27182042,Trompe-l'œil with Coins on the Top of a Guéridon,http://www.wikidata.org/entity/Q115488,medallion,,1810-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q27042775,Still Life with White Grapes,http://www.wikidata.org/entity/Q13222088,pomegranate,,1660-01-01T00:00:00Z,Italy,ITA
http://www.wikidata.org/entity/Q27033081,Basket of Flowers,http://www.wikidata.org/entity/Q156901,Iris,iris,1615-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27058625,"Fruit and Vegetables with a Monkey, Parrot and Squirrel",http://www.wikidata.org/entity/Q25618328,maize,,1625-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27058625,"Fruit and Vegetables with a Monkey, Parrot and Squirrel",http://www.wikidata.org/entity/Q12372598,plum,,1625-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q20267795,Still Life with Fish,http://www.wikidata.org/entity/Q27690,Homarus gammarus,Common lobster,1878-01-01T00:00:00Z,Denmark,DNK
http://www.wikidata.org/entity/Q20267795,Still Life with Fish,http://www.wikidata.org/entity/Q1093742,lemon,,1878-01-01T00:00:00Z,Denmark,DNK
http://www.wikidata.org/entity/Q27493192,Writing Desk,http://www.wikidata.org/entity/Q14748,table,,1915-01-01T00:00:00Z,Russia,RUS
http://www.wikidata.org/entity/Q20267795,Still Life with Fish,http://www.wikidata.org/entity/Q27690,Homarus gammarus,European Lobster,1878-01-01T00:00:00Z,Denmark,DNK
http://www.wikidata.org/entity/Q27033081,Basket of Flowers,http://www.wikidata.org/entity/Q147105,Paeonia,peony,1615-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27182042,Trompe-l'œil with Coins on the Top of a Guéridon,http://www.wikidata.org/entity/Q1368,money,,1810-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q27104519,"Cheesestack with knife, shrimps, crawfish, glass of wine and bread",http://www.wikidata.org/entity/Q1211742,crayfish,,1615-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27039164,Two Monkeys Stealing Fruit from a Basket,http://www.wikidata.org/entity/Q10978,grape,,1625-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27104519,"Cheesestack with knife, shrimps, crawfish, glass of wine and bread",http://www.wikidata.org/entity/Q1965056,Kraak porcelain,,1615-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27058625,"Fruit and Vegetables with a Monkey, Parrot and Squirrel",http://www.wikidata.org/entity/Q13202263,peach,,1625-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27182042,Trompe-l'œil with Coins on the Top of a Guéridon,http://www.wikidata.org/entity/Q3553747,jack of diamonds,,1810-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q27039164,Two Monkeys Stealing Fruit from a Basket,http://www.wikidata.org/entity/Q201097,basket,,1625-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27182042,Trompe-l'œil with Coins on the Top of a Guéridon,http://www.wikidata.org/entity/Q1028181,painter,,1810-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q27182042,Trompe-l'œil with Coins on the Top of a Guéridon,http://www.wikidata.org/entity/Q142714,card game,,1810-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q27058625,"Fruit and Vegetables with a Monkey, Parrot and Squirrel",http://www.wikidata.org/entity/Q23041430,globe artichoke,,1625-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27058625,"Fruit and Vegetables with a Monkey, Parrot and Squirrel",http://www.wikidata.org/entity/Q3092517,medlar,,1625-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27058625,"Fruit and Vegetables with a Monkey, Parrot and Squirrel",http://www.wikidata.org/entity/Q208021,walnut,,1625-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27182042,Trompe-l'œil with Coins on the Top of a Guéridon,http://www.wikidata.org/entity/Q8441,man,,1810-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q27058625,"Fruit and Vegetables with a Monkey, Parrot and Squirrel",http://www.wikidata.org/entity/Q196,cherry,,1625-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27182042,Trompe-l'œil with Coins on the Top of a Guéridon,http://www.wikidata.org/entity/Q1402709,locket,,1810-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q27033081,Basket of Flowers,http://www.wikidata.org/entity/Q30345409,tulip,,1615-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27042775,Still Life with White Grapes,http://www.wikidata.org/entity/Q33971,leaf,,1660-01-01T00:00:00Z,Italy,ITA
http://www.wikidata.org/entity/Q27700046,Still Life with a Vase of Flowers and a Puppy,http://www.wikidata.org/entity/Q506,flower,,1625-01-01T00:00:00Z,Spain,ESP
http://www.wikidata.org/entity/Q27518460,Blue Vase with Flowers,http://www.wikidata.org/entity/Q506,flower,,1913-01-01T00:00:00Z,Russia,RUS
http://www.wikidata.org/entity/Q27614641,Self-portrait in Hunting Dress,http://www.wikidata.org/entity/Q25348,mallard,Mallard,1699-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q27614641,Self-portrait in Hunting Dress,http://www.wikidata.org/entity/Q214169,pheasant,,1699-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q27614641,Self-portrait in Hunting Dress,http://www.wikidata.org/entity/Q25348,mallard,Common Mallard,1699-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q27624462,Three Monkeys Stealing Fruit,http://www.wikidata.org/entity/Q3314483,fruit,,1645-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27751886,Flower Vase and Crystal Vessel,http://www.wikidata.org/entity/Q506,flower,,1663-01-01T00:00:00Z,Spain,ESP
http://www.wikidata.org/entity/Q27614641,Self-portrait in Hunting Dress,http://www.wikidata.org/entity/Q25348,mallard,mallard,1699-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q27700063,Still life with basket of grapes and other fruits,http://www.wikidata.org/entity/Q3314483,fruit,,1624-01-01T00:00:00Z,Spain,ESP
http://www.wikidata.org/entity/Q27614641,Self-portrait in Hunting Dress,http://www.wikidata.org/entity/Q25348,mallard,Northern Mallard,1699-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q27656726,Still Life,http://www.wikidata.org/entity/Q3314483,fruit,,1918-01-01T00:00:00Z,Spain,ESP
http://www.wikidata.org/entity/Q27627396,Vanitas with Bouquet of Flowers and Pipe,http://www.wikidata.org/entity/Q81727,cup,,1685-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27627396,Vanitas with Bouquet of Flowers and Pipe,http://www.wikidata.org/entity/Q571,book,,1685-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27627396,Vanitas with Bouquet of Flowers and Pipe,http://www.wikidata.org/entity/Q13147,skull,,1685-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27627396,Vanitas with Bouquet of Flowers and Pipe,http://www.wikidata.org/entity/Q506,flower,,1685-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27627396,Vanitas with Bouquet of Flowers and Pipe,http://www.wikidata.org/entity/Q4063215,quill,,1685-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27627396,Vanitas with Bouquet of Flowers and Pipe,http://www.wikidata.org/entity/Q1187930,bouquet,,1685-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27624462,Three Monkeys Stealing Fruit,http://www.wikidata.org/entity/Q107425,landscape,,1645-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27518460,Blue Vase with Flowers,http://www.wikidata.org/entity/Q35197,mirror,,1913-01-01T00:00:00Z,Russia,RUS
http://www.wikidata.org/entity/Q27701740,A Larder,http://www.wikidata.org/entity/Q483453,fountain,,1642-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27700908,Table with Desserts,http://www.wikidata.org/entity/Q32489,knife,,1634-01-01T00:00:00Z,Italy,ITA
http://www.wikidata.org/entity/Q27624462,Three Monkeys Stealing Fruit,http://www.wikidata.org/entity/Q1367,monkey,Monkey,1645-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27759290,"Still life with jug, bread and basket with tableware",http://www.wikidata.org/entity/Q32489,knife,,1765-01-01T00:00:00Z,Italy,ITA
http://www.wikidata.org/entity/Q27576593,Pipes and Drinking Pitcher,http://www.wikidata.org/entity/Q3399907,crock,,1737-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q27624462,Three Monkeys Stealing Fruit,http://www.wikidata.org/entity/Q987767,physical container,,1645-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27700039,Still Life with a Vase of Flowers and a Dog,http://www.wikidata.org/entity/Q506,flower,,1627-01-01T00:00:00Z,Spain,ESP
http://www.wikidata.org/entity/Q27614641,Self-portrait in Hunting Dress,http://www.wikidata.org/entity/Q63941258,hare,,1699-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q27627396,Vanitas with Bouquet of Flowers and Pipe,http://www.wikidata.org/entity/Q133492,letter,,1685-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27701740,A Larder,http://www.wikidata.org/entity/Q987767,physical container,,1642-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27624462,Three Monkeys Stealing Fruit,http://www.wikidata.org/entity/Q10978,grape,,1645-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27759290,"Still life with jug, bread and basket with tableware",http://www.wikidata.org/entity/Q7802,bread,,1765-01-01T00:00:00Z,Italy,ITA
http://www.wikidata.org/entity/Q27614641,Self-portrait in Hunting Dress,http://www.wikidata.org/entity/Q1144593,sitting,,1699-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q27755755,"Still Life with Shellfish, Fish and Vessels",http://www.wikidata.org/entity/Q3773693,kitchen utensil,,1710-01-01T00:00:00Z,Spain,ESP
http://www.wikidata.org/entity/Q27627396,Vanitas with Bouquet of Flowers and Pipe,http://www.wikidata.org/entity/Q773987,chestnut,,1685-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27700028,Still-Life with a Basket and Sweetmeats,http://www.wikidata.org/entity/Q987767,physical container,,1622-01-01T00:00:00Z,Spain,ESP
http://www.wikidata.org/entity/Q27755755,"Still Life with Shellfish, Fish and Vessels",http://www.wikidata.org/entity/Q987767,physical container,,1710-01-01T00:00:00Z,Spain,ESP
http://www.wikidata.org/entity/Q27627396,Vanitas with Bouquet of Flowers and Pipe,http://www.wikidata.org/entity/Q3391771,platter,,1685-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27518773,Still life with Tomatoes,http://www.wikidata.org/entity/Q20638126,tomato,,1911-01-01T00:00:00Z,Russia,RUS
http://www.wikidata.org/entity/Q27701825,Still-Lifes with Fruit,http://www.wikidata.org/entity/Q3314483,fruit,,1650-01-01T00:00:00Z,Spain,ESP
http://www.wikidata.org/entity/Q27700039,Still Life with a Vase of Flowers and a Dog,http://www.wikidata.org/entity/Q506,flower,,1625-01-01T00:00:00Z,Spain,ESP
http://www.wikidata.org/entity/Q27624462,Three Monkeys Stealing Fruit,http://www.wikidata.org/entity/Q201097,basket,,1645-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27752180,Basket of flowers,http://www.wikidata.org/entity/Q373017,basketry,,1669-01-01T00:00:00Z,Spain,ESP
http://www.wikidata.org/entity/Q27538003,Still life. Gloxinias,http://www.wikidata.org/entity/Q5239844,Gloxinia,gloxinia,1913-01-01T00:00:00Z,Russia,RUS
http://www.wikidata.org/entity/Q27627396,Vanitas with Bouquet of Flowers and Pipe,http://www.wikidata.org/entity/Q1160546,inkwell,,1685-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27518773,Still life with Tomatoes,http://www.wikidata.org/entity/Q191851,vase,,1911-01-01T00:00:00Z,Russia,RUS
http://www.wikidata.org/entity/Q27614641,Self-portrait in Hunting Dress,http://www.wikidata.org/entity/Q1359864,Alexandre-François Desportes,,1699-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q27624462,Three Monkeys Stealing Fruit,http://www.wikidata.org/entity/Q13099586,pear,,1645-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27752180,Basket of flowers,http://www.wikidata.org/entity/Q373017,basketry,,1668-01-01T00:00:00Z,Spain,ESP
http://www.wikidata.org/entity/Q27538503,Still life,http://www.wikidata.org/entity/Q13099586,pear,,1913-01-01T00:00:00Z,Russia,RUS
http://www.wikidata.org/entity/Q27667624,Bodegón con flores (Still Life with Flowers),http://www.wikidata.org/entity/Q506,flower,,,Spain,ESP
http://www.wikidata.org/entity/Q27701740,A Larder,http://www.wikidata.org/entity/Q14748,table,,1642-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27614641,Self-portrait in Hunting Dress,http://www.wikidata.org/entity/Q486396,shotgun,,1699-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q27518939,Jug with Flowers,http://www.wikidata.org/entity/Q2413314,jug,,1912-01-01T00:00:00Z,Russia,RUS
http://www.wikidata.org/entity/Q27759290,"Still life with jug, bread and basket with tableware",http://www.wikidata.org/entity/Q80228,bottle,,1760-01-01T00:00:00Z,Italy,ITA
http://www.wikidata.org/entity/Q27614641,Self-portrait in Hunting Dress,http://www.wikidata.org/entity/Q39344,sighthound,,1699-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q27624462,Three Monkeys Stealing Fruit,http://www.wikidata.org/entity/Q13202263,peach,,1645-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27759290,"Still life with jug, bread and basket with tableware",http://www.wikidata.org/entity/Q32489,knife,,1760-01-01T00:00:00Z,Italy,ITA
http://www.wikidata.org/entity/Q27614641,Self-portrait in Hunting Dress,http://www.wikidata.org/entity/Q107425,landscape,,1699-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q27759290,"Still life with jug, bread and basket with tableware",http://www.wikidata.org/entity/Q7802,bread,,1760-01-01T00:00:00Z,Italy,ITA
http://www.wikidata.org/entity/Q27749778,Still Life with Fruit,http://www.wikidata.org/entity/Q3314483,fruit,,1650-01-01T00:00:00Z,Spain,ESP
http://www.wikidata.org/entity/Q27518939,Jug with Flowers,http://www.wikidata.org/entity/Q506,flower,,1912-01-01T00:00:00Z,Russia,RUS
http://www.wikidata.org/entity/Q27739941,Vases on a Table,http://www.wikidata.org/entity/Q14748,table,,1937-01-01T00:00:00Z,United Kingdom,GBR
http://www.wikidata.org/entity/Q27700039,Still Life with a Vase of Flowers and a Dog,http://www.wikidata.org/entity/Q376,clock,,1627-01-01T00:00:00Z,Spain,ESP
http://www.wikidata.org/entity/Q27700046,Still Life with a Vase of Flowers and a Puppy,http://www.wikidata.org/entity/Q14748,table,,1625-01-01T00:00:00Z,Spain,ESP
http://www.wikidata.org/entity/Q27627396,Vanitas with Bouquet of Flowers and Pipe,http://www.wikidata.org/entity/Q34687,Rosa,rose,1685-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27627396,Vanitas with Bouquet of Flowers and Pipe,http://www.wikidata.org/entity/Q104526,pipe,,1685-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27538503,Still life,http://www.wikidata.org/entity/Q2413314,jug,,1913-01-01T00:00:00Z,Russia,RUS
http://www.wikidata.org/entity/Q27739941,Vases on a Table,http://www.wikidata.org/entity/Q191851,vase,,1937-01-01T00:00:00Z,United Kingdom,GBR
http://www.wikidata.org/entity/Q27700063,Still life with basket of grapes and other fruits,http://www.wikidata.org/entity/Q373017,basketry,,1624-01-01T00:00:00Z,Spain,ESP
http://www.wikidata.org/entity/Q27701710,Delft Fruit Bowl and two Vases of Flowers,http://www.wikidata.org/entity/Q14748,table,,1642-01-01T00:00:00Z,Spain,ESP
http://www.wikidata.org/entity/Q27518460,Blue Vase with Flowers,http://www.wikidata.org/entity/Q191851,vase,,1913-01-01T00:00:00Z,Russia,RUS
http://www.wikidata.org/entity/Q27700080,Still Life with Fruit and Vegetables,http://www.wikidata.org/entity/Q3314483,fruit,,1625-01-01T00:00:00Z,Spain,ESP
http://www.wikidata.org/entity/Q27701740,A Larder,http://www.wikidata.org/entity/Q373017,basketry,,1642-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27584998,Q27584998,http://www.wikidata.org/entity/Q30535,Peregrine Falcon,Peregrine Falcon,1617-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27700039,Still Life with a Vase of Flowers and a Dog,http://www.wikidata.org/entity/Q376,clock,,1625-01-01T00:00:00Z,Spain,ESP
